,Id,Title,Text,OriginalText,CreationDate
248,71167600,build federate learning model unbalanced small dataset,"build federate learning model unbalanced small dataset   I work build federate learning model use TFF question :      I prepare dataset , separate file datum , feature different sample . would consider file single client . maintain TFF ?      the datum balance , meaning , size datum vary file . affect modeling process ?      the size data bit small , one file ( client ) 300 record another 1500 record , suitable build federate learning model ?        thank advance","How to build federated learning model of unbalanced and small dataset  I am working to build a federated learning model using TFF and I have some questions: 
 
 I am preparing the dataset, I have separate files of data, with same features and different samples. I would consider each of these files as a single client. How can I maintain this in TFF? 
 
 The data is not balanced, meaning, the size of data varies in each file. Is this affecting the modeling process? 
 
 The size of the data is a bit small, one file (client) is having 300 records and another is 1500 records, is it suitable to build a federated learning model? 
 
 
 Thanks in advance 
",44610.08681
249,71179882,Runtime Error : tensorflow.python.framework.errors_impl . NotFoundError : could find metadata file . [ [ { { node LoadDataset/_1 } } ] ] [ op : DatasetFromGraph ],"Runtime Error : tensorflow.python.framework.errors_impl . NotFoundError : could find metadata file . [ [ { { node LoadDataset/_1 } } ] ] [ op : DatasetFromGraph ]   as , try execute    orchestrator ( server ) datum save edge node ( client ) use    method :      however , I m get follow error :      TF datum save use    method . implementation work execute locally :     python - 3.7    librarie version :    tensorflow - 2.5.2    tensorflow - estimator - 2.5.0    tensorflow - federate - 0.19.0    any help would appreciate .","Runtime Error: tensorflow.python.framework.errors_impl.NotFoundError: Could not find metadata file. [[{{node LoadDataset/_1}}]] [Op:DatasetFromGraph]  As , trying to execute   but on orchestrator (server) with data saved on edge node (client) using   method: 
 
 However, Im getting the following error: 
 
 TF data was saved using   method. The implementation works when executed locally:  
 python - 3.7 
 libraries versions: 
 tensorflow - 2.5.2 
 tensorflow-estimator - 2.5.0 
 tensorflow-federated - 0.19.0 
 Any help would be most appreciated. 
",44610.88194
250,71231671,solve ValueError : unable unpack value [ ] tf.compat.v1.graphdef,"solve ValueError : unable unpack value [ ] tf.compat.v1.GraphDef   I m follow tutorial tensorflow_federate : custom_federated_algorithms_2 . everything work copy run tutorials code . wanna change code familar tff . bug appear .    my runtime environment :    python :     tensorflow :     tensorflow_federate :     Code orginal code testing model tutorial :      and change    into :      thank structure model change , process forward pass need change too :      I change    code .      and work fine far . implement    section , error appear even use original code .  ","How to solve ValueError: Unable to unpack value [] as a tf.compat.v1.GraphDef  Im following the tutorial of TensorFlow_Federated: custom_federated_algorithms_2. Everything works when I just copy and run the tutorials code. So I wanna change the code by myself for being more familar with tff. Then bug appeared. 
 My runtime environment: 
 python:  
 tensorflow:  
 tensorflow_federated:  
 Code below is the orginal code of testing model in tutorial: 
 
 And I changed the   into: 
 
 Thanks to the structure of model changed, the process of forward pass needs to be changed too: 
 
 I didnt change the   code. 
 
 And it works fine so far. But when implementing the   section, errors appeared even I just using the original code. 
 
",44615.21806
251,61243073,tensorflow - federate support dynamic batch size ?,"tensorflow - federate support dynamic batch size ?   do tensorflow - federate support assign different batch - size different simulated device , change batch - size different epoch ?","Does tensorflow-federated support dynamic batch size?  Does tensorflow-federated support assigning different batch-size for different simulated devices, and changing batch-size for different epoch? 
",43937.21458
252,61268081,install Tensorflow federate directly GitHub local download ?,"install Tensorflow federate directly GitHub local download ?   I want access feature TensorFlow federate ( tff.python.research ) present pip3 install method .    I m work remote server bazel , thus can not build source . way get install late work version TFF GitHub REPO ?    ( )","How to install Tensorflow federated directly from GitHub or local download?  I want to have access to features from TensorFlow federated (tff.python.research) which arent present with the pip3 install method. 
 Im working on a remote server that does not have bazel, thus I cannot build from source. Are there other ways to get and install the latest working version of TFF from its GitHub REPO? 
 () 
",43938.38889
253,61393106,tensorflow - federate support place training datum client side ?,"tensorflow - federate support place training datum client side ?   its awesome see tensorflow - federate could support distribute training now . refer example . however , seem training datum send server client epoch , client(remote_executor_service ) hold dataset . different typical federate learn scenario . wonder could place training datum separately client ?","Does tensorflow-federated support placing training data on client side?  Its very awesome to see that tensorflow-federated could support distributed training now. I referred to the example . 
However, it seems the training data are sent from server to client at each epoch, and the client(remote_executor_service) doesnt hold any dataset. It is different from typical federated learning scenario. So I was wondering could I place training data separately on each client? 
",43944.71806
254,61393382,build research use external package research project,"build research use external package research project   I want perform research regard quantization / sparsification , would like use run_experiment.py script template , clean matter research part pip package wonder possible build reuse dependency ( as run_experiment.py function research use ) . sure however it . familiar bazel . able install run script , that s all . guidance would highly appreciate ! possible would good know well ! thank advice matter .    EDIT : build something use bazel bazel - bin know however reuse script , want python manner        somehthing similar script","build research and use it as an external package for research project  I want to perform some research regarding quantization/sparsification, I would like to use run_experiment.py script as a template, to do so in a clean matter as research is not part of the pip package I was wondering if it is possible to build it myself and then reuse it as a dependency (as in run_experiment.py some functions from research are used). I am not sure however how to do it. I am not familiar with bazel. I was able to install it and run the script, thats all. Any guidance would be highly appreciated! Or if its not possible it would be good to know as well! Thank you for any advice in this matter. 
 EDIT:
I built something using bazel and I have it in bazel-bin I dont know now however how to reuse it in my script, as if I just wanted to do it in a python manner  
   
or somehthing similar in my script 
",43944.72847
255,61419057,TFF : create Non - IID dataset,"TFF : create Non - IID dataset   I 2 class every class 140 example , 4 client , would like create non - iid dataset like paper McMahan , divide example fragment ?","TFF: How create a Non-IID dataset  I have 2 classes and every class has 140 examples, and I have 4 clients, I would like to create a non-iid dataset like the paper of McMahan, how divide examples into fragments ?  
",43945.98403
256,61450093,TFF : accuracy increase simulate random sample user,"TFF : accuracy increase simulate random sample user   by simulate tff code random choice client round , find accuracy increase 0.9 relapse 0.5 0.8 0.6 on , increase . idea ? thank you !","TFF: accuracy is not increasing while simulating random samples of users  By simulating a tff code with random choice of clients in each round, I find that the accuracy increases to 0.9 then relapses to 0.5 and then from 0.8 to 0.6 and so on, it is not increasing.
have you any idea? 
Thank you! 
",43948.03403
257,61458419,tensorflow Federated | tff.learning.from_keras_model ( ) model DenseFeature layer multiple input,"tensorflow Federated | tff.learning.from_keras_model ( ) model DenseFeature layer multiple input   I try federate keras model multiple input . input categorical numerical , DenseFeature layer embed value .    the problem use    expect input_spec dictionary 2 element ( x , y ) multiple input distinguish model perform embed correctly feature_columns function densefeature layer .    how handle single feature column model accept x input without proper column name ?    here code error :            error call :        preprocessed_example_dataset.element_spec :  ","Tensorflow Federated | tff.learning.from_keras_model() with a model with DenseFeature layer and multiple inputs  I am trying to federate a keras model which has multiple inputs.
These some of these inputs are categorical and some of them are numerical, so I have some DenseFeature layers to embed the values. 
 The problem is that using    to expect as input_spec a dictionary with just 2 elements (x,y) but I have multiple inputs which then I have to distinguish in the model to perform the Embedding correctly with the feature_columns functions and the DenseFeature layers. 
 How can I handle the single feature columns if the model accepts just an x as input without proper columns names? 
 Here is the code and the error: 
 
 
 
 
 error when called: 
 
 
 preprocessed_example_dataset.element_spec: 
 
",43948.5
258,61603476,NameError : name filecheckpointmanager define saving model,"NameError : name filecheckpointmanager define saving model   after simulate code federate learn image classification , would like save model add two line      so code :      but error appear :       I appreciate tell solve problem","NameError: name FileCheckpointManager is not defined while saving model  after simulating this code of federated learning for image classification, I would like to save my model so I add this two lines 
 
 So here is all my code: 
 
 But this error does appear:  
 
 I will appreciate it if you told me how I solve this problem 
",43955.98889
259,71251685,module keras.api._v2.keras.experimental attribute peepholelstmcell,"module keras.api._v2.keras.experimental attribute PeepholeLSTMCell   I try install tensorflow_federate google colab . use      and work . try import get error :      I know get error , problem before .    I also use follow code install tensorflow - federate :      but get error .    how fix it ?    my version be :    ,   ,","module keras.api._v2.keras.experimental has no attribute PeepholeLSTMCell  I tried to install tensorflow_federated in google colab. I used 
 
 and it worked. but now when I try to import it get this error: 
 
 I dont know why I get this error, because I didnt have any problem before. 
 I also used the following code to install tensorflow-federated: 
 
 but I get the same error. 
 How do I fix it? 
 My versions are: 
 ,
 ,
 
",44616.50347
260,71273332,tff.simulation.datasets . clientdata build federate learning model CSV file,"tff.simulation.datasets . clientdata build federate learning model CSV file   I build federate learning model use dataset . aim build multi classification model . datum present separate 8 csv file .    I follow instruction   show code below .      but give error      I read   find    method would work , replace    error disappear do not know right next ?    my question be :      it right method upload datum client ?    if possible upload CSV file separately , combine datum one CSV file consider non - iid datum train accordingly ? need guidance here      and thank advance","tff.simulation.datasets.ClientData to build federated learning model from CSV files  I am building a federated learning model using my own dataset.
I aim to build a multi classification model.
The data are presented in separate 8 CSV files. 
 I followed the instructions in this  As shown in the code below. 
 
 but it gave me this error 
 
 I was reading this  and found that   methods would work, so I replaced with   and the error disappeared but I dont know if it is right and what is next? 
 My questions are: 
 
 it this is a right method to upload the data to the clients? 
 if it is not possible to upload the CSV files separately, can I combine all of the data into one CSV file and then consider them as a non-IID data and train them accordingly?
I need some guidance here 
 
 and thanks in advance 
",44618.05556
261,71285825,use create_tf_dataset_for_client ( ) define training example dataset,"use create_tf_dataset_for_client ( ) define training example dataset   I prepare dataset federation setting , code below , multiple CSV file use consider single client .      I want access datum determine      column . type :      there row since big size datum   access datum tensor object ,   Question1   state       question2   split file training testing set start training process ?","Using create_tf_dataset_for_client() to define the training examples in the dataset  I am preparing a dataset for federation settings, in the code below, I have multiple CSV files and used each is considered a single client. 
 
 I wanted to access the data so I can determine the   and   column. so I typed: 
 
 there are more rows since I have a big size of data 
So I can access these data as they are tensor objects,
 Question1  how can I state that  
and  
 Question2  How can I split each file to training and testing sets to start the training process? 
",44619.62431
262,71289273,TFF : train_test_client_split partition client datum,"TFF : train_test_client_split partition client datum   I build federate learning model . write code below , keep get error , also true please let know use function    properly ?        the file path correct , know problem here ?","TFF: train_test_client_split to partition each client data  I am building a federated learning model.
I have written the code below, but I keep getting the error, which is also not true
please let me know how to use the function   properly? 
 
 
 The file is there and the path is correct, but I dont know what it the problem here? 
",44619.97847
263,71322383,tff : define usage Tensorflow.take ( ) function,tff : define usage Tensorflow.take ( ) function   I try mimic federate learning implementation provide   order understand code clearly . reach point need clarification in .        what    refer to ? batch take datum train 3 testing ?    what    mean ?  ,"Tff: define the usage of Tensorflow.take() function  I am trying to mimic the federated learning implementation provided  in order to understand the code clearly.
I reached to this point where I need clarification in. 
 
 
 what does   refer to? are these batches are taking from the data to training and the 3 are for testing? 
 what does   mean? 
 
",44622.50208
264,71330639,split datum training testing federate learn,"split datum training testing federate learn   I new federate learning currently experiment model follow official TFF documentation . stick issue hope find explanation here .    I use dataset , datum distribute multiple file , file single client ( as plan structure model ) . dependant independent variable define .    now , question split datum training testing set client(file ) federate learning ? like -normally- centralize ML model   follow code implement far :   note   code inspire official documentation   almost similar application , aim split client training testing client aim split datum inside client .      my understanding supervise ML split data training testing set code , sure Federated learn whether work way not ?      so , please look explanation issue proceed training phase .","splitting the data into training and testing in federated learning  I am new in federated learning
I am currently experimenting with a model by following the official TFF documentation. But I am stuck with an issue and hope I find some explanation here. 
 I am using my own dataset, the data are distributed in multiple files, each file is a single client (as I am planning to structure the model). and the dependant and independent variables have been defined. 
 Now, my question is how can I split the data into training and testing sets in each client(file) in federated learning? like what we -normally- do in the centralized ML models 
The following code is what I have implemented so far:
 note  my code is inspired by the official documentation and this  which is almost similar to my application, but it aims to split the clients as training and testing clients itself while my aim is to split the data inside these clients. 
 
 My understanding to supervised ML is to split the data into training and testing sets as in the below code, I am not sure how to do this in Federated learning and whether it will work this way or not? 
 
 So, please I am looking for an explanation for this issue so I can proceed to the training phase. 
",44623.00278
265,71396780,load multiple csv file ( silos ) compose Tensorflow Federated dataset,"load multiple csv file ( silos ) compose Tensorflow Federated dataset   I work pre - process datum already siloe separate csv file represent separate local datum federate learning .    to correct implement federate learn multiple csv TensorFlow Federated , try reproduce approach toy example iris dataset . however , try use method   , get error :      the current code follow , first , load three iris dataset CSV file ( 50 sample each ) dictionary filename iris1.csv , iris2.csv , iris3.csv :      create new dict tensor :      finally , try convert Tensorflow Dataset Tensorflow Federated dataset :      that raise error :      I also try use Python dictionary instead OrderedDict error same . experiment , use Google Colab   reference run TensorFlow 2.8.0 TensorFlow Federated version 0.20.0 . also use previous question reference :        I sure good way derive case beyond toy example , please , suggestion bring already siloe datum tff test , thankful .","Loading multiple CSV files (silos) to compose Tensorflow Federated dataset  I am working on pre-processed data that were already siloed into separated csv files to represent separated local data for federated learning. 
 To correct implement the federated learning with these multiple CSVs on TensorFlow Federated, I am just trying to reproduce the same approach with a toy example in the iris dataset. However, when trying to use the method  , I am getting the error: 
 
 The current code is as follows, first, load the three iris dataset CSV files (50 samples on each) into a dictionary from the filenames iris1.csv, iris2.csv, and iris3.csv: 
 
 Creating a new dict with tensors: 
 
 Finally, trying to converting the Tensorflow Dataset into a Tensorflow Federated Dataset: 
 
 That raises the error: 
 
 I also tried to use Python dictionary instead of OrderedDict but the error is the same. For this experiment, I am using Google Colab with  as reference running with TensorFlow 2.8.0 and TensorFlow Federated version 0.20.0. I also used these previous questions as references: 
 
 
 I am not sure if this is a good way that derives for a case beyond the toy example, please, if any suggestion on how to bring already siloed data for TFF tests, I am thankful. 
",44628.60972
266,71426658,tensorflow Federated learn multiple machine,tensorflow Federated learn multiple machine   I try implement federate learn Tensorflow Federated . able run tensorflow model dataset exist client machine . process follow below .      I one server machine host dataset use federated learning . create model TFF learn average process server .    the remote executor service run client machine(GCP VM ) . server broadcast work fine model training execute client machine .    but datum model training pass parameter client machine broadcast process . way train model data host client machine ?  ,"Tensorflow Federated learning on multiple machines  I am trying to implement federated learning with Tensorflow Federated. I am not able to run the tensorflow model on the dataset existing on the client machine. The process followed is as below. 
 
 I have one server machine which host the dataset to be used for federated learning. I have created the model and TFF learning average process in the server. 
 The remote executor service is running on a client machine(GCP VM). The server broadcast is working fine and the model training is executing on the client machine. 
 But the data for the model training is passed as a parameter to client machine with the broadcast process. Is there a way to train the model with the data hosted on the client machine? 
 
",44630.64236
267,71428904,"valueerror : layer sequential expect 1 input(s ) , receive 10 input tensor","valueerror : layer sequential expect 1 input(s ) , receive 10 input tensor   I follow TFF tutorial build FL model datum contain different CSV file consider different client . follow , build Keras model function follow      then follow instruction run    function tutorial , like   ,   ,     . run def    get error      note :      each CSV file 10 column feature ( input ) one column label ( output ) .    I add    arbitrary , really know shape datum column ?      so , question be , feed datum keras model overcome error    thank advance","ValueError: Layer sequential expects 1 input(s), but it received 10 input tensors  I am following TFF tutorials to build my FL model
My data is contained in different CSV files which are considered as different clients.
Following this , and build the Keras model function as following 
 
 Then I followed instructions and run other   functions as the tutorial, like  ,  ,   and  . But when I run the def   I got this error 
 
 Notes: 
 
 each CSV file has 10 column as features (input) and one column as label (output). 
 I added the   arbitrary, I dont really know what are the shape of the data is in each column? 
 
 So, the question is, how to feed the data to the keras model and overcome this error 
 Thanks in advance 
",44630.75972
268,71441616,"mnist dataset , MobileNet show low accuracy tff learn environment show high accuracy tensorflow env . improve accuracy ?","mnist dataset , MobileNet show low accuracy tff learn environment show high accuracy tensorflow env . improve accuracy ?   the accuracy stick 0.111 every round . model give accuracy 91 % normal tensorflow environment . optimizer use scenario SGD . model function : `      `","On Mnist dataset, MobileNet is showing low accuracy in tff learning environment but shows high accuracy in tensorflow env. How to improve accuracy?  The accuracy is stuck on 0.111 on every round. But the same model gives an accuracy of 91% in the normal tensorflow environment. The optimizer used in both scenarios is SGD. The model function :
` 
 
 ` 
",44631.68472
269,71441870,train global local model federate learning,"train global local model federate learning   while study Federated Learning , question pop mind need clarification .      we first define client , client split training testing set . training datum use train local model . now , test datum use for ? use test global model ? test local model ?    when train global model , first calculate resulted weight local model , send global model . model local client , validity check model send global model send anyway update global model .      be paper explain point ?","Training the global and local model in federated learning  While I am studying Federated Learning, I have some questions that popped up in my mind that needed some clarification. 
 
 We first have defined clients, each client will be split into training and testing sets. The training data are used to train the local models. Now, what testing data are used for? are they used to test the global model? or to test each local model? 
 when training the global model, we first calculate the resulted weight of each local model, and then send it to the global model. In modeling the local clients, is there any validity check on the model itself before sending to the global model or it is sent anyway and then it will be updated by the global model. 
 
 Are there any papers explaining these points? 
",44631.69653
270,71470160,TFF : trainable = true   cause decrinse accuracy,"TFF : trainable = true   cause decrinse accuracy   I work TFF , part code :      with model find test - accuracy value =    now , would like change   , test - accuracy value decrease    loss become   . normal , anyone tell why .","TFF: trainable=True  causes decrinsing of accuracy  I work with TFF, here is a part of my code : 
 
 With this model I find test-accuracy value =  
Now, I would like to change  , but the test-accuracy value decrease to   and loss becomes  . which is not normal, can anyone tell why. 
",44634.63958
271,71496155,tff : modify value state,"tff : modify value state   the state object return iterative_process.initialize ( ) typically Python container ( tuple , collection . OrderedDict , etc ) contain numpy array . would like value state random , instead begin loaded model . begin , write :      but test accuracy result change compare normal case(if load external model ) .    that s why , try solution :      but find error :      so case , define next_fn ? thank","TFF : Modify the value of state  The state object returned by iterative_process.initialize() is typically a Python container (tuple, collections.OrderedDict, etc) that contains numpy arrays. I would like that the value of state is not random, instead it begin from loaded model.
As the beginning, I write this : 
 
 But test accuracy result does not change at all comparing by the normal case(if I dont load an external model). 
 Thats why, I try this solution: 
 
 But I find this error: 
 
 So in my case, how can I define next_fn ?
Thanks 
",44636.47014
272,61677696,model performance improve federated learning training,"model performance improve federated learning training   I follow   create image classification experiment ( 7 class ) aim train classifier 3 silo datum TFF framework .    before training begin , convert model tf keras model use    evaluate validation set . regardless label , model predict one class . expect training model occur yet . however , repeat step federate average round problem persist . validation image predict one class . also save tf keras model weight round make prediction test set - change .    some step take check source issue :      check tf keras model weight update FL model convert round - updating .    ensure buffer size great training dataset size client .    compare prediction class distribution training dataset . class imbalance one class model predict necessarily majority class . also , always class . part , predict class 0 .    increase number round 5 epoch per round 10 . computationally intensive quite large model train approx 1500 image per client .    investigate TensorBoard log training attempt . training loss decrease round progress .    try much simple model - basic CNN 2 conv layer . allow greatly increase number epoch round . evaluate model test set , predict 4 different class performance remain bad . would indicate would need increase number round epoch original model increase variation prediction . difficult due large training time would result .      Model detail :    the model use XceptionNet base model weight unfrozen . perform well classification task training image pool global dataset . aim hopefully achieve comparable performance FL .      here train code :  ","Model performance not improving during federated learning training  I have followed  to create an image classification experiment (7 classes) with the aim of training a classifier on 3 silos of data with the TFF framework. 
 Before training begins, I convert the model to a tf keras model using   to evaluate on my validation set. Regardless of the label, the model only predicts one class. This is to be expected as no training of the model has occurred yet. However, I repeat this step after each federated averaging round and the problem persists. All validation images are predicted to one class. I also save the tf keras model weights after each round and make predictions on the test set - no changes. 
 Some of the steps I have taken to check the source of the issue: 
 
 Checked if the tf keras model weights are updating when the FL model is converted after each round - they are updating. 
 Ensured that the buffer size is greater than the training dataset size for each client. 
 Compared the predictions to the class distribution in the training datasets. There is a class imbalance but the one class that the model predicts is not necessarily the majority class. Also, it is not always the same class. For the most part, it predicts only class 0. 
 Increased the number of rounds to 5 and epochs per round to 10. This is computationally very intensive as it is quite a large model being trained with approx 1500 images per client. 
 Investigated the TensorBoard logs from each training attempt. The training loss is decreasing as the round progresses. 
 Tried a much simpler model - basic CNN with 2 conv layers. This allowed me to greatly increase the number of epochs and rounds. When evaluating this model on the test set, it predicted 4 different classes but the performance remains very bad. This would indicate that I just would need to increase the number of rounds and epochs for my original model to increase the variation in predictions. This is difficult due the large training time that would be a result. 
 
 Model details: 
 The model uses the XceptionNet as the base model with the weights unfrozen. This performs well on the classification task when all the training images are pooled into a global dataset. Our aim is to hopefully achieve a comparable performance with FL. 
 
 Here is my training code: 
 
",43959.46181
273,61786305,TFF loading pre - train Keras model,"TFF loading pre - train Keras model   my goal load base model .hdf5 file ( its Keras model ) , continue train federate learning . initialize base model FL :      however , seem like result state.model weight randomly initialize , different saved model . evaluate model performance even federate training , perform randomly initialize model : 50 % accuracy . here evaluate performance :      how initialize tff model save model weight ?","TFF loading a pre-trained Keras model  My goal is to load a base model from a .hdf5 file (its a Keras model), and continue to train it with federated learning. Here is how I initialize the base model for FL: 
 
 However, it seems like the resulting state.model weights are randomly initialized, and are different from my saved model. When I evaluate the models performance even before any federated training, it performs as a randomly initialized model: 50% accuracy. Heres how I evaluate the performance: 
 
 How can I initialize a tff model with the saved model weights? 
",43964.95625
274,61882422,` tensorflow_federated.learning.from_keras_model ( ) ` long contain dummy_batch keyword ?,"` tensorflow_federated.learning.from_keras_model ( ) ` long contain dummy_batch keyword ?   I run tensorflow federate tutorial code   . get error       the provide notebook update    late version , tff version 0.14.0 . version 0.14.0 , long need feed dummy batch ? usual tff work pipline change ?    P.S. Downgrading    version 0.13.1 work .","`tensorflow_federated.learning.from_keras_model()` no longer contains dummy_batch keyword?  I ran the tensorflow federated tutorial code on  . I got this error  
 
 The provided notebook updates the   to latest version, so tff version is 0.14.0. So in version 0.14.0, we no longer need to feed the dummy batch? Is usual tff working pipline has changed? 
 P.S. Downgrading   to version 0.13.1 works. 
",43970.11736
275,62040659,Grid Search Applicable TFF FL . ?,"Grid Search Applicable TFF FL . ?   I m currently research TFF image classification ( Federated Learning Image Classification ) emnist .    I m look hyper parameter model learn rate optimizer . grid search good approach ? . real world scenario would simply sample client / device overall domain grid search would fix client sample 1st . case make sense grid search .     what would typical real world way select parameter , ie heuristic approach . ?    Colin . . .","Grid Search Applicable for TFF and FL.?  Im currently researching with TFF and image classification (Federated Learning for Image Classification) emnist. 
 Im looking at hyper parameters for the model learning rate and optimizer. Is grid search a good approach here ? . In a real world scenario would you simply sample clients/devices from the overall domain and if so if I was to do a grid search would I have to fix my client samples 1st. In which case does it make sense to do the grid search.  
 What would be a typical real world way of selecting parameters, ie is this more a heuristic approach. ? 
 Colin . . . 
",43978.42639
276,71506975,"valueerror : miss data input input_2 . pass datum dictionary key [ y , x ] . expect follow key : [ input_2 ]","valueerror : miss data input input_2 . pass datum dictionary key [ y , x ] . expect follow key : [ input_2 ]   follow previous code   process evaluate federate learning model get couple issue . code evaluation      this error message      so would problem here ? use method    right place ? since -as write - use   create centralize evaluation dataset . need use centralize dataset ?","ValueError: Missing data for input input_2. You passed a data dictionary with keys [y, x]. Expected the following keys: [input_2]  Following the previous code  I am in process to evaluate the federated learning model and I got couple of issues.
This is the code for evaluation 
 
 this is the error message 
 
 So what would be the problem here?
and is the use of the method   in its right place? since -as it is written in the - used for  create a centralized evaluation dataset . why do we need to use centralized dataset? 
",44637.17014
277,71607216,"print client local update ( loss , accuracy ) tensorflow federate","print client local update ( loss , accuracy ) tensorflow federate     but work . display blank value client execute first round . please look it . thank    round 1 , metric = ordereddict([(broadcast , ( ) ) , ( aggregation , OrderedDict([(value_sum_process , ( ) ) , ( weight_sum_process , ( ) ) ] ) ) , ( train , { accuracy : 0.0990099 , loss : 2.7817621 , num_examples : 202.0 , per_client / accuracy : < ConcatenateDataset shape : ( ) , type : tf.float32 > , per_client / loss : < ConcatenateDataset shape : ( ) , type : tf.float32 > , per_client / num_examples : < ConcatenateDataset shape : ( ) , type : tf.float32 > } ) ] )","how can print client local updates (loss, accuracy) in tensorflow federated  
 But it did not work. It displays blank values for a client on executing the first round. Can you please look into it. Thanks 
 round 1, metrics=OrderedDict([(broadcast, ()), (aggregation, OrderedDict([(value_sum_process, ()), (weight_sum_process, ())])), (train, {accuracy: 0.0990099, loss: 2.7817621, num_examples: 202.0, per_client/accuracy: <ConcatenateDataset shapes: (), types: tf.float32>, per_client/loss: <ConcatenateDataset shapes: (), types: tf.float32>, per_client/num_examples: <ConcatenateDataset shapes: (), types: tf.float32>})]) 
",44644.74236
278,71630891,"mismatch number element type spec value ` to_representation_for_type ` . type spec 2 element , value 5","mismatch number element type spec value ` to_representation_for_type ` . type spec 2 element , value 5   I use tensorflow fedprox implement federate learning.(tff.learning.algorithms.build_unweighted_fed_prox )      and result training be :    round 3 , sparse_categorical_accuracy= 0.6435834    round 4 , sparse_categorical_accuracy= 0.6955319    round 5 , sparse_categorical_accuracy= 0.74295634    round 6 , sparse_categorical_accuracy= 0.78176934    round 7 , sparse_categorical_accuracy= 0.80838746    round 8 , sparse_categorical_accuracy= 0.8300672    round 9 , sparse_categorical_accuracy= 0.8486338    round 10 , sparse_categorical_accuracy , 0.86639416      but want evaluate model test datum get error :      how fix it ?","Mismatched number of elements between type spec and value in `to_representation_for_type`. Type spec has 2 elements, value has 5  I use tensorflow fedprox to implement federated learning.(tff.learning.algorithms.build_unweighted_fed_prox) 
 
 and the result of training is: 
 round  3, sparse_categorical_accuracy= 0.6435834 
 round  4, sparse_categorical_accuracy= 0.6955319 
 round  5, sparse_categorical_accuracy= 0.74295634 
 round  6, sparse_categorical_accuracy= 0.78176934 
 round  7, sparse_categorical_accuracy= 0.80838746 
 round  8, sparse_categorical_accuracy= 0.8300672 
 round  9, sparse_categorical_accuracy= 0.8486338 
 round 10, sparse_categorical_accuracy, 0.86639416 
 
 but when I want to evaluate my model on test data I get error: 
 
 How do I fix it? 
",44646.78333
279,71672074,TFF : evaluate federate learning model get large increase loss value,"TFF : evaluate federate learning model get large increase loss value   I try evaluate Federated Learning model follow . code below      after that , train multiple round evaluate      I see accuracy increase , loss value large . fix it ? also , see train result every round ?","TFF: evaluating the federated learning model and got a large increase of loss value  I am trying to evaluate the Federated Learning model following this . As in the code below 
 
 after that, I train it for multiple rounds and then evaluate 
 
 I see that the accuracy increased, but the loss value is very large. Why is that and how can I fix it?
also, how can I see the train results of every round? 
",44650.23889
280,71680438,centralize server model update aggregated client metric TensorflowFederated,"centralize server model update aggregated client metric TensorflowFederated   I design Federated Learning model TensorFlow Federated framework . define iterative process below ,      I 2 remote worker run tffruntime remote executor service context running computation define   . model broadcast client   , identify client metric aggregate applied server model . single api    enough get metric client , aggregate update server model ? mean identify server model update ? anyone please help understand this .","How the centralized server model is updated with aggregated client metrics in TensorflowFederated  I have designed the Federated Learning model with TensorFlow Federated framework. Defined the iterative process as below, 
 
 I have 2 remote workers running the tffruntime remote executor service and the context for running computation is defined as  . When the model is broadcasted to the client with  , how can we identify that the client metrics is aggregated and applied to the server model. Is the single api   is enough to get the metrics from clients, aggregate and then update the server model? If means how can we identify that the server model is updated? Can anyone please help me to understand this. 
",44650.66389
281,71710530,train local model federate learning use logistic regression,"train local model federate learning use logistic regression   I build federate learning model use Tensorflow federate , follow tutorial provide official documentation . see , implementation provide use neural network local ML model . follow snippet .      since build multi - classification model ( 9 ) feature ( 4 ) target label . use different ML model local training , like ( logistic regression ) ? adjust that ?","Train the local model in federated learning using logistic regression  I am building a federated learning model using Tensorflow federated, and I am following the tutorials provided in the official documentation.
As I can see, most of the implementations provided are using a neural network as the local ML model. As I just did in the following snippet. 
 
 Since I am building a multi-classification model with (9) features and (4) target labels.
Can I use a different ML model for local training, like (logistic regression )? and how can I adjust that? 
",44652.71319
282,71748346,Keras model prediction tensorflow federate learning,"Keras model prediction tensorflow federate learn   I work TensorFlow Federated framework design keras model binary classification problem . define iterative process    broadcast model     after step execute try run prediction ,      but apply tff learn model weight state model , prediction work expect . show value row .      upon consecutive research , understand value -0.2798368 value state Modelweights        do need apply state model weight server model explicitly tff.learning.build_federated_averaging_process api take care update server model default ? give tff tutorial "" the aggregate model delta apply server use tf.keras.optimizer . optimizer.apply_gradient method server optimizer . ""      any guidance / suggestion go wrong ?","Keras model prediction after tensorflow federated learning  I am working with TensorFlow Federated framework and designed a keras model for a binary classification problem. I defined the iterative process with   and broadcasted the model with
 
 After the above steps are executed I tried to run the prediction, 
 
 But after applying the tff learning model weights of the state to the model, the prediction is not working as expected. It is showing the same value for all the rows. 
 
 Upon consecutive research, I understood that the the above value -0.2798368 is the value in state Modelweights 
 
 
 Do we need to apply the state model weights to the server model explicitly or the tff.learning.build_federated_averaging_process api will take care of updating the server model by default? It is given in the tff tutorial that ""The aggregate model delta is applied at the server by using the tf.keras.optimizers.Optimizer.apply_gradients method of the server optimizer."" 
 
 Any guidance/suggestions here as where am I going wrong? 
",44656.34375
